Time (ms),ADC1,ADC2
5064,0.562,1.267
5066,0.282,0.001
5067,0.891,0.287
5069,2.436,2.217
5071,0.695,1.370
5073,0.251,0.000
5074,2.388,2.003
5077,0.614,0.118
5078,2.416,2.088
5080,0.854,1.554
5082,0.203,0.000
5083,2.351,1.914
5085,0.999,1.684
5087,0.068,0.021
5089,0.161,0.000
5091,0.691,1.410
5093,0.289,0.001
5094,0.800,0.235
5096,2.419,2.105
5098,0.828,1.524
5100,0.195,0.000
5101,2.349,1.912
5104,0.558,0.088
5105,1.398,0.706
5107,2.331,2.408
5109,0.284,0.868
5110,0.758,0.210
5112,2.434,2.178
5114,0.682,1.368
5116,0.270,0.000
5118,0.518,1.206
5120,0.385,0.031
5121,1.281,0.597
5123,2.394,2.366
5125,0.370,0.986
5127,0.523,0.082
5128,1.398,0.704
5131,0.020,0.380
5133,0.008,0.066
5135,0.000,0.238
5136,1.905,1.236
5138,1.814,2.287
5140,0.000,0.212
5141,2.032,1.405
5143,1.567,2.142
5145,2.244,1.708
5147,1.418,2.033
5149,0.041,0.033
5151,0.082,0.007
5153,0.001,0.099
5155,0.000,0.207
5156,1.895,1.231
5159,0.098,0.001
5161,0.011,0.077
5163,0.038,0.039
5165,0.034,0.037
5167,0.024,0.054
5169,0.054,0.025
5171,0.051,0.027
5173,0.098,0.003
5175,2.294,1.786
5177,1.420,2.037
5179,0.060,0.022
5181,0.104,0.000
5182,2.279,1.783
5184,1.286,1.929
5186,0.059,0.023
5188,2.395,2.011
5190,1.060,1.742
5192,0.251,0.000
5193,2.390,2.015
5195,0.917,1.611
5197,0.170,0.000
5198,2.306,1.819
5200,1.134,1.804
5202,2.422,2.136
5204,0.818,1.508
5206,0.210,0.000
5207,2.376,1.970
5209,1.029,1.717
5211,0.230,0.000
5212,2.363,1.921
5215,0.597,0.105
5216,2.376,1.977
5218,0.994,1.681
5220,0.103,0.003
5222,0.664,0.155
5223,2.416,2.081
5225,0.803,1.501
5227,0.223,0.000
5260,0.551,1.242
5262,0.359,0.020
5263,1.172,0.508
5265,2.412,2.333
5267,0.396,1.020
5269,0.546,0.092
5272,1.065,1.749
5274,2.411,2.076
5276,1.005,1.690
5278,0.190,0.000
5279,2.324,1.850
5281,1.143,1.811
5283,0.136,0.000
5284,2.274,1.759
5286,1.278,1.918
5288,2.398,2.046
5290,1.015,1.700
5292,0.200,0.000
5293,2.376,1.972
5295,1.062,1.742
5297,0.232,0.000
5298,2.364,1.938
5301,0.541,0.087
5302,1.321,0.634
5304,2.348,2.399
5306,0.398,1.025
5308,0.587,0.115
5309,2.430,2.140
5311,0.743,1.431
5313,0.287,0.001
5315,2.199,2.421
5317,0.224,0.778
5318,0.834,0.260
5320,2.433,2.266
5322,0.510,1.171
5324,0.535,0.089
5325,1.401,0.705
5328,0.020,0.385
5330,0.020,0.064
5332,0.002,0.100
5334,0.403,0.033
5335,1.219,0.548
5337,2.393,2.351
5339,0.381,1.004
5341,0.632,0.138
5343,0.393,1.029
5345,0.541,0.094
5346,1.406,0.711
5348,2.302,2.415
5350,0.213,0.762
5351,0.874,0.286
5353,2.435,2.247
5355,0.947,0.323
5357,2.438,2.224
5359,0.577,1.254
5361,0.390,0.015
5362,1.353,0.660
5364,2.357,2.395
5366,0.312,0.924
5367,0.693,0.170
5370,0.273,0.864
5371,0.654,0.153
5373,2.428,2.138
5375,0.750,1.440
5377,0.224,0.000
5378,2.353,1.919
5380,1.042,1.734
5382,2.422,2.169
5384,0.774,1.477
5386,0.227,0.000
5387,2.372,1.983
5389,1.025,1.718
5391,0.221,0.000
5392,2.376,1.980
5394,0.996,1.684
5396,2.392,2.002
5398,1.035,1.718
5400,0.247,0.000
5401,2.368,1.961
5403,1.051,1.733
5405,0.221,0.000
5406,2.372,1.960
5409,0.610,0.121
5410,2.414,2.071
5412,0.827,1.520
5414,0.165,0.000
5415,2.309,1.829
5417,1.227,1.884
5419,0.120,0.000
5420,2.274,1.774
5423,0.429,0.038
5424,1.204,0.534
5426,2.389,2.368
5428,0.414,1.040
5430,0.620,0.132
5431,2.421,2.123
5433,0.685,1.375
5435,0.286,0.001
5437,2.223,2.426
5439,0.223,0.776
5440,0.864,0.283
5442,2.433,2.261
5444,0.496,1.148
5446,0.413,0.032
5447,1.358,0.666
5450,0.056,0.474
5452,0.000,0.127
5453,2.011,1.378
5455,1.551,2.126
5457,0.001,0.099
5459,0.000,0.171
5460,2.010,1.380
5462,1.669,2.187
5464,2.167,1.581
5466,1.546,2.125
5468,0.015,0.073
5470,0.104,0.001
5472,0.549,0.092
5473,1.381,0.689
5475,2.347,2.383
5477,1.342,0.641
5479,2.364,2.388
5481,0.362,0.975
5483,0.608,0.126
5484,2.425,2.122
5486,0.829,1.524
5488,0.216,0.000
5489,2.369,1.952
5492,0.596,0.111
5493,2.394,2.033
5495,0.826,1.519
5497,0.179,0.000
5498,2.349,1.914
5500,1.062,1.742
5502,0.253,0.000
5504,0.518,1.214
5506,0.350,0.014
5507,1.403,0.710
5509,2.328,2.410
5511,0.286,0.872
5512,0.725,0.187
5514,2.437,2.198
5516,0.729,1.421
5518,2.432,2.227
5520,0.747,1.435
5522,0.253,0.000
5523,2.379,1.977
5525,1.071,1.757
5527,0.156,0.000
5528,2.326,1.868
5531,0.524,0.077
5532,1.345,0.661
5534,2.345,2.403
5536,0.306,0.900
5537,0.816,0.249
5539,2.436,2.222
5541,0.643,1.338
5543,0.371,0.022
5545,1.814,2.295
5547,0.013,0.336
5549,0.145,0.000
5550,2.259,1.745
5552,1.292,1.937
5554,0.059,0.018
5556,0.091,0.004
5558,2.292,1.781
5560,1.372,1.999
5562,0.044,0.033
5564,0.088,0.003
5566,0.013,0.069
5568,0.029,0.052
5570,0.037,0.042
5572,0.050,0.025
5574,2.346,1.898
5576,1.313,1.955
5578,0.068,0.012
5580,0.186,0.000
5581,2.276,1.771
5583,1.245,1.905
5585,0.104,0.001
5587,2.333,2.402
5589,0.350,0.961
5590,0.755,0.209
5592,2.436,2.181
5594,0.700,1.384
5596,0.232,0.000
5597,2.386,2.009
5599,0.994,1.677
5601,2.422,2.107
5603,0.871,1.558
5605,0.195,0.000
5606,2.321,1.844
5608,1.124,1.796
5610,0.135,0.000
5611,2.309,1.833
5614,0.448,0.039
5615,1.283,0.597
5617,2.391,2.364
5619,0.396,1.019
5621,0.556,0.102
5622,2.425,2.126
5624,0.821,1.512
5626,0.196,0.000
5628,0.641,1.347
5630,0.292,0.003
5631,0.848,0.265
5633,2.433,2.192
5635,0.703,1.380
5637,0.277,0.000
5638,2.391,2.022
5640,0.731,0.188
5642,2.426,2.123
5644,0.732,1.414
5646,0.275,0.001
5647,0.838,0.264
5649,2.431,2.151
5651,0.706,1.396
5653,0.267,0.000
5655,0.470,1.149
5657,0.391,0.026
5658,1.266,0.586
5660,2.377,2.379
5662,0.356,0.976
5664,0.592,0.116
5665,2.413,2.106
5667,0.823,1.515
5669,2.432,2.238
5671,0.720,1.413
5673,0.309,0.007
5674,0.857,0.271
5676,2.432,2.213
5678,0.665,1.348
5680,0.365,0.021
5682,1.841,2.310
5684,0.024,0.367
5686,0.039,0.039
5688,0.045,0.029
5690,0.077,0.004
5692,0.031,0.050
5694,0.038,0.027
5696,0.049,0.026
5760,2.428,2.175
5762,0.810,1.502
5764,0.231,0.000
5765,2.356,1.933
5767,1.046,1.729
5769,0.206,0.000
5771,0.544,1.236
5773,0.348,0.018
5774,1.160,0.499
5776,2.394,2.354
5778,0.403,1.030
5779,0.704,0.178
5781,2.429,2.156
5783,0.745,1.436
5785,2.429,2.176
5787,0.834,1.530
5789,0.204,0.000
5790,2.356,1.923
5792,1.073,1.757
5794,0.186,0.000
5795,2.308,1.824
5798,0.508,0.070
5799,1.294,0.617
5801,2.366,2.388
5803,0.372,0.992
5805,0.584,0.114
5806,2.414,2.074
5808,0.833,1.526
5810,0.215,0.000
5812,0.503,1.189
5814,0.423,0.038
5815,1.272,0.586
5817,2.366,2.386
5819,0.346,0.948
5821,0.617,0.128
5822,2.422,2.121
5824,0.786,1.478
5826,2.432,2.187
5828,0.815,1.511
5830,0.234,0.000
5831,2.371,1.967
5833,0.996,1.683
5835,0.099,0.001
5837,0.046,0.030
5839,2.331,1.856
5841,1.257,1.912
5843,0.097,0.000
5844,0.848,0.276
5846,2.419,2.139
5848,0.806,1.490
5850,0.205,0.000
5851,2.370,1.956
5854,0.527,0.083
5855,1.394,0.697
5857,2.343,2.404
5859,0.259,0.835
5860,0.740,0.203
5862,2.427,2.165
5864,0.753,1.445
5866,2.427,2.214
5868,0.729,1.422
5870,0.322,0.009
5871,0.957,0.348
5873,2.433,2.241
5875,0.612,1.290
5877,0.371,0.022
5878,1.324,0.634
5881,0.037,0.419
5883,0.003,0.085
5885,0.000,0.172
5886,1.981,1.330
5888,1.703,2.226
5890,0.000,0.147
5891,2.088,1.478
5894,0.167,0.000
5895,2.260,1.744
5897,1.330,1.972
5899,0.054,0.022
5901,0.151,0.000
5902,2.287,1.795
5904,1.297,1.947
5906,0.055,0.018
5908,2.392,2.016
5910,1.073,1.756
5912,0.195,0.000
5913,2.351,1.921
5915,1.049,1.724
5917,0.233,0.000
5918,2.379,1.981
5921,0.576,0.104
5922,2.383,1.994
5924,0.975,1.663
5926,0.092,0.002
5928,0.232,0.000
5929,2.310,1.829
5931,1.165,1.840
5933,0.129,0.000
5935,0.656,1.369
5937,0.203,0.000
5938,2.353,1.920
5940,1.084,1.755
5942,0.197,0.000
5943,2.325,1.854
5945,1.111,1.784
5947,2.424,2.104
5949,0.862,1.554
5951,0.162,0.000
5952,2.342,1.884
5954,1.116,1.791
5956,0.159,0.000
5957,2.317,1.855
5959,1.134,1.806
5961,2.426,2.117
5963,0.866,1.559
5965,0.138,0.000
5966,2.309,1.830
5968,1.159,1.825
5970,0.138,0.000
5971,2.314,1.839
5974,0.508,0.063
5975,1.281,0.594
5977,2.393,2.364
5979,0.410,1.054
5981,0.616,0.129
5982,2.412,2.090
5984,0.751,1.432
5986,0.292,0.002
5988,2.174,2.425
5990,0.188,0.712
5991,0.950,0.342
5993,2.436,2.268
5995,0.579,1.238
5997,0.332,0.009
5998,1.044,0.410
6001,0.132,0.631
6002,1.012,0.384
6004,2.414,2.319
6006,0.509,1.166
6008,0.501,0.070
6009,1.449,0.746
6011,2.333,2.411
6013,0.218,0.766
6015,2.234,2.425
6017,0.223,0.768
6018,0.810,0.244
6020,2.437,2.227
6022,0.646,1.331
6024,0.373,0.022
6025,1.218,0.546
6029,2.151,1.568
6031,1.580,2.147
6033,0.005,0.085
6035,0.000,0.164
6036,1.874,1.203
6038,1.796,2.281
6040,0.000,0.243
6041,1.959,1.306
6044,0.113,0.000
6045,2.222,1.675
6047,1.364,1.995
6049,0.050,0.022
6051,0.104,0.000
6052,2.251,1.725
6054,1.259,1.905
6056,0.092,0.005
6058,2.365,1.948
6060,1.221,1.884
6062,0.171,0.000
6063,2.291,1.789
6065,1.256,1.906
6067,0.074,0.012
6069,0.217,0.000
6071,0.549,1.273
6073,0.352,0.016
6074,1.259,0.577
6076,2.388,2.368
6078,0.420,1.064
6080,0.549,0.092
6081,1.417,0.722
6083,2.316,2.403
6085,1.447,0.734
6087,2.294,2.419
6089,0.235,0.794
6090,0.780,0.225
6092,2.435,2.222
6094,0.709,1.387
6096,0.295,0.000
6098,0.447,1.117
6100,0.497,0.071
6101,1.497,0.802
6103,2.244,2.424
6105,0.179,0.704
6106,0.894,0.304
6108,2.436,2.271
6110,0.556,1.221
6112,2.400,2.344
6114,0.430,1.078
6116,0.501,0.074
6117,1.418,0.721
6119,2.313,2.415
6121,0.233,0.789
6122,0.797,0.232
6125,0.226,0.789
6126,0.659,0.149
6128,2.414,2.097
6130,0.846,1.547
6132,0.190,0.000
6133,2.321,1.848
6135,1.137,1.801
6137,0.141,0.000
6139,0.634,1.351
6141,0.279,0.000
6142,2.375,1.979
6144,1.044,1.734
6146,0.184,0.000
6147,2.339,1.897
6149,1.090,1.765
6151,2.429,2.138
6153,0.916,1.614
6155,0.163,0.000
6156,2.296,1.808
6158,1.209,1.868
6160,0.096,0.001
6162,0.045,0.030
6164,0.031,0.043
6166,2.348,1.901
6168,1.230,1.894
6170,0.100,0.000
6171,2.321,1.851
6173,1.131,1.804
6175,0.172,0.000
6176,2.333,1.874
6179,0.570,0.099
6180,1.418,0.722
6182,2.328,2.409
6184,0.241,0.801
6185,0.834,0.260
6187,2.431,2.262
6189,0.510,1.171
6191,0.524,0.082
6244,0.225,0.000
6245,2.276,1.787
6247,1.259,1.912
6249,0.122,0.000
6250,2.344,1.887
6252,1.138,1.808
6254,0.163,0.000
6256,0.656,1.366
6258,0.247,0.000
6259,2.357,1.928
6261,1.070,1.753
6263,0.184,0.000
6264,2.342,1.902
6266,1.087,1.766
6268,0.152,0.000
6270,0.656,1.366
6272,0.234,0.000
6273,2.388,2.003
6275,0.960,1.648
6277,0.104,0.000
6278,2.290,1.795
6280,1.230,1.896
6282,2.401,2.013
6284,0.998,1.686
6286,0.066,0.013
6288,0.168,0.000
6289,2.272,1.756
6291,1.258,1.909
6293,0.087,0.001
6295,0.037,0.037
6297,2.304,1.809
6299,1.266,1.918
6301,0.083,0.003
6303,0.066,0.012
6305,0.118,0.000
6306,2.252,1.727
6308,1.271,1.921
6310,2.395,2.024
6312,1.002,1.686
6314,0.269,0.000
6315,2.352,1.930
6317,1.071,1.754
6319,0.186,0.000
6320,2.337,1.862
6322,1.130,1.807
6324,2.425,2.112
6326,0.912,1.607
6328,0.168,0.000
6329,2.311,1.829
6331,1.102,1.779
6333,0.186,0.000
6334,2.333,1.859
6337,0.525,0.070
6338,1.371,0.684
6340,2.345,2.399
6342,0.333,0.927
6343,0.697,0.175
6345,2.422,2.108
6347,0.750,1.443
6349,0.280,0.000
6351,0.508,1.196
6353,0.418,0.038
6354,1.259,0.588
6356,2.394,2.361
6358,0.369,0.987
6360,0.577,0.109
6361,2.422,2.105
6363,0.855,0.261
6365,2.431,2.144
6367,0.761,1.452
6369,0.262,0.000
6370,2.401,2.022
6372,0.811,1.502
6374,0.211,0.000
6375,2.364,1.946
6378,0.567,0.095
6379,1.377,0.684
6381,2.355,2.394
6383,0.272,0.851
6384,0.774,0.214
6386,2.432,2.187
6388,0.702,1.393
6390,2.433,2.270
6392,0.668,1.354
6394,0.295,0.002
6395,0.973,0.356
6397,2.430,2.277
6399,0.623,1.304
6401,0.398,0.026
6402,1.221,0.552
6405,0.065,0.492
6407,0.008,0.083
6409,0.000,0.244
6410,1.914,1.249
6412,1.724,2.239
6414,0.000,0.134
6415,2.122,1.526
6418,0.287,0.001
6419,0.742,0.203
6421,2.432,2.151
6423,0.664,1.349
6425,0.354,0.016
6426,1.304,0.616
6428,2.355,2.389
6430,0.322,0.910
6432,2.296,2.409
6434,0.292,0.880
6435,0.745,0.205
6437,2.436,2.206
6439,0.652,1.322
6441,0.394,0.028
6442,1.392,0.696
6444,2.320,2.406
6446,1.395,0.688
6448,2.360,2.382
6450,0.289,0.877
6451,0.680,0.164
6453,2.426,2.151
6455,0.688,1.373
6457,0.269,0.001
6459,2.227,2.427
6461,0.192,0.726
6462,0.897,0.295
6464,2.420,2.259
6466,0.639,1.324
6468,0.343,0.009
6469,1.015,0.385
6471,2.432,2.270
6473,1.007,0.370
6475,2.431,2.252
6477,0.588,1.272
6479,0.367,0.021
6480,1.331,0.645
6482,2.338,2.403
6484,0.282,0.868
6486,2.275,2.422
6488,0.260,0.828
6489,0.814,0.244
6491,2.434,2.255
6493,0.542,1.205
6495,0.495,0.071
6496,1.380,0.689
6498,2.361,2.391
6500,1.321,0.617
6502,2.369,2.387
6504,0.391,1.016
6506,0.584,0.111
6507,2.426,2.126
6509,0.798,1.490
6511,0.186,0.000
6513,0.603,1.312
6515,0.373,0.025
6516,1.192,0.525
6518,2.393,2.359
6520,0.453,1.099
6522,0.496,0.067
6523,1.345,0.659
6525,2.336,2.390
6527,1.386,0.678
6529,2.370,2.384
6531,0.385,1.010
6533,0.573,0.105
6534,2.422,2.126
6536,0.818,1.507
6538,0.233,0.000
6540,0.485,1.161
6542,0.405,0.038
6543,1.410,0.712
6545,2.285,2.416
6547,0.251,0.822
6548,0.812,0.248
6550,2.432,2.265
6552,0.580,1.259
6554,2.403,2.344
6556,0.525,1.193
6558,0.463,0.053
6559,1.361,0.668
6561,2.345,2.403
6563,0.275,0.856
6564,0.733,0.198
6567,0.342,0.967
6569,0.542,0.088
6570,1.517,0.816
6572,2.276,2.418
6574,0.219,0.767
6575,0.789,0.223
6577,2.434,2.206
6579,0.640,1.319
6581,2.430,2.278
6583,0.669,1.366
6585,0.338,0.005
6586,0.977,0.352
6588,2.436,2.249
6590,0.651,1.332
6592,0.351,0.017
6594,1.959,2.364
6596,0.085,0.519
6598,0.022,0.049
6600,0.031,0.044
6602,0.046,0.030
6604,0.037,0.045
6606,0.012,0.062
6608,0.032,0.039
6610,2.365,1.942
6612,1.211,1.880
6614,0.164,0.000
6615,2.289,1.803
6617,1.158,1.829
6619,0.136,0.000
6620,2.298,1.807
6623,0.457,0.046
6624,1.270,0.580
6626,2.396,2.362
6628,0.425,1.061
6630,0.639,0.139
6631,2.412,2.120
6633,0.784,1.476
6635,0.268,0.000
6637,0.555,1.259
6639,0.367,0.018
6640,1.195,0.529
6642,2.403,2.342
6644,0.420,1.053
6646,0.591,0.116
6647,2.414,2.135
6649,0.817,0.241
6651,2.429,2.154
6653,0.765,1.458
6655,0.243,0.000
6656,2.370,1.976
6658,1.066,1.747
6660,0.221,0.000
6661,2.363,1.942
6664,0.542,0.086
6665,1.335,0.647
6667,2.351,2.396
6669,0.322,0.904
6670,0.747,0.205
6672,2.439,2.235
6674,0.607,1.286
6676,0.332,0.003
6708,2.005,1.347
6710,1.777,2.265
6712,0.000,0.197
6713,1.981,1.337
6715,1.702,2.226
6717,0.000,0.177
6718,2.060,1.432
6721,0.207,0.000
6722,2.291,1.799
6724,1.238,1.900
6726,0.055,0.023
6728,0.107,0.001
6730,0.589,0.114
6731,2.401,2.041
6733,0.794,0.221
6735,2.424,2.097
6737,0.839,1.531
6739,0.205,0.000
6740,2.369,1.956
6742,1.089,1.769
6744,0.180,0.000
6745,2.296,1.809
6748,0.463,0.045
6749,1.278,0.592
6751,2.370,2.365
6753,0.387,1.013
6754,0.661,0.150
6756,2.426,2.133
6758,0.794,1.489
6760,2.426,2.172
6762,0.756,1.448
6764,0.240,0.000
6765,2.344,1.901
6767,1.040,1.719
6769,0.249,0.000
6770,2.385,1.997
6772,1.032,1.718
6774,2.434,2.217
6776,0.717,1.408
6778,0.261,0.000
6779,2.383,2.008
6781,0.874,1.569
6783,0.188,0.000
6784,2.350,1.910
6787,0.543,0.087
6788,1.367,0.673
6790,2.354,2.396
6792,0.338,0.933
6793,0.742,0.199
6795,2.433,2.151
6797,0.669,1.361
6800,2.069,2.398
6802,1.789,1.091
6804,2.017,2.382
6806,0.048,0.440
6808,0.008,0.062
6810,0.000,0.195
6811,1.972,1.325
6813,1.751,2.250
6815,2.187,1.638
6817,1.546,2.116
6819,0.015,0.067
6821,0.116,0.000
6822,2.264,1.758
6824,1.275,1.922
6826,0.068,0.015
6828,0.225,0.000
6830,0.573,1.282
6832,0.297,0.003
6833,0.822,0.251
6835,2.433,2.155
6837,0.679,1.357
6839,0.297,0.003
6840,0.805,0.241
6843,0.253,0.832
6844,0.689,0.166
6846,2.418,2.110
6848,0.827,1.524
6850,0.221,0.000
6851,2.373,1.968
6853,0.964,1.652
6855,0.135,0.000
6857,0.694,1.407
6859,0.220,0.000
6860,2.352,1.919
6862,1.085,1.759
6864,0.204,0.000
6865,2.355,1.918
6867,1.048,1.733
6869,2.429,2.156
6871,0.821,1.516
6873,0.227,0.000
6874,2.381,1.990
6876,1.083,1.756
6878,0.169,0.000
6879,2.299,1.826
6881,1.141,1.813
6883,2.420,2.111
6885,0.867,1.561
6887,0.166,0.000
6888,2.335,1.880
6890,1.094,1.772
6892,0.166,0.000
6893,2.337,1.884
6896,0.512,0.074
6897,1.349,0.660
6899,2.332,2.403
6901,0.276,0.853
6902,0.748,0.201
6904,2.435,2.219
6906,0.695,1.378
6908,0.266,0.000
6910,0.526,1.216
6912,0.408,0.035
6913,1.302,0.614
6915,2.353,2.383
6917,0.354,0.962
6918,0.682,0.165
6920,2.433,2.162
6922,0.697,1.387
6924,2.435,2.213
6926,0.809,1.504
6928,0.254,0.000
6929,2.365,1.951
6931,0.955,1.641
6933,0.129,0.000
6934,2.317,1.847
6937,0.486,0.053
6938,1.295,0.605
6940,2.370,2.381
6942,0.380,1.003
6944,0.579,0.116
6945,2.408,2.086
6947,0.888,1.581
6949,0.166,0.000
6951,0.634,1.343
6953,0.281,0.000
6954,2.375,1.976
6956,1.051,1.733
6958,0.226,0.000
6959,2.361,1.943
6961,1.034,1.720
6963,2.437,2.260
6965,0.722,1.418
6967,0.253,0.000
6968,2.383,2.000
6970,1.000,1.684
6972,0.074,0.008
6974,0.024,0.050
6976,0.016,0.069
6978,2.327,1.848
6980,1.353,1.979
6982,0.040,0.032
6984,0.139,0.000
6985,2.240,1.698
6987,1.305,1.948
6989,0.094,0.000
6991,2.159,2.425
6993,0.169,0.686
6994,0.895,0.298
6996,2.432,2.232
6998,0.633,1.304
7000,0.403,0.032
7001,1.320,0.634
7003,2.330,2.405
7005,1.354,0.653
7007,2.335,2.405
7009,0.241,0.801
7010,0.861,0.275
7012,2.429,2.249
7014,0.568,1.239
7016,0.400,0.034
7018,1.905,2.335
7020,0.034,0.413
7022,0.042,0.038
7024,0.012,0.069
7026,0.027,0.038
7028,0.045,0.028
7030,0.104,0.000
7031,2.238,1.703
7034,0.387,0.022
7035,1.243,0.566
7037,2.366,2.386
7039,0.365,0.993
7041,0.578,0.110
7042,2.425,2.124
7044,0.762,1.445
7046,2.433,2.174
7048,0.760,1.453
7050,0.236,0.000
7051,2.370,1.960
7053,1.094,1.771
7055,0.176,0.000
7056,2.298,1.812
7058,1.187,1.849
7060,2.397,2.034
7062,1.026,1.709
7064,0.212,0.000
7065,2.365,1.944
7067,1.056,1.737
7069,0.235,0.000
7070,2.364,1.944
7073,0.594,0.110
7074,2.410,2.062
7076,0.901,1.596
7078,0.147,0.000
7079,2.315,1.833
7081,1.198,1.851
7083,0.133,0.000
7084,2.299,1.819
7087,0.430,0.039
7088,1.215,0.540
7090,2.392,2.363
7092,0.433,1.073
7094,0.608,0.124
7095,2.411,2.100
7097,0.745,1.445
7099,2.435,2.220
7101,0.752,1.441
7103,0.266,0.000
7104,2.387,2.006
7106,0.915,1.607
7108,0.168,0.000
7109,2.309,1.832
7111,1.149,1.817
7113,2.408,2.066
7115,0.979,1.668
7117,0.088,0.004
7119,0.065,0.014
7121,0.150,0.000
7122,2.314,1.836
7124,1.158,1.824
7126,2.421,2.080
7128,0.921,1.619
7130,0.155,0.000
7131,2.322,1.845
7133,1.034,1.719
7135,0.236,0.000
7136,2.366,1.949
7138,1.074,1.758
7178,0.000,0.123
7179,2.132,1.543
7181,1.445,2.056
7183,0.026,0.051
7185,0.059,0.020
7187,0.022,0.055
7189,0.034,0.039
7191,2.355,1.915
7193,1.248,1.906
7195,0.106,0.000
7196,2.297,1.804
7198,1.217,1.894
7200,0.111,0.000
7201,2.329,1.869
7203,1.112,1.794
7205,2.422,2.097
7207,0.913,1.601
7209,0.194,0.000
7210,2.354,1.914
7212,1.022,1.704
7214,0.249,0.000
7215,2.364,1.953
7218,0.613,0.122
7219,2.405,2.053
7221,0.798,1.504
7223,0.223,0.000
7224,2.381,1.983
7226,1.066,1.752
7228,0.231,0.000
7229,2.385,1.992
7232,0.634,0.137
7233,2.397,2.018
7235,0.916,1.612
7237,0.134,0.000
7238,2.323,1.851
7240,1.096,1.773
7242,0.181,0.000
7244,0.621,1.326
7246,0.288,0.000
7247,2.394,2.025
7249,0.895,1.581
7251,0.186,0.000
7252,2.322,1.866
7254,1.129,1.805
7256,0.143,0.000
7258,0.684,1.401
7260,0.240,0.000
7261,2.370,1.955
7263,1.055,1.738
7265,0.184,0.000
7266,2.332,1.880
7268,1.063,1.745
7270,2.432,2.176
7272,0.828,1.523
7274,0.239,0.000
7275,2.359,1.922
7277,1.059,1.733
7279,0.174,0.000
7280,2.333,1.882
7282,1.117,1.797
7284,2.429,2.161
7286,0.881,1.578
7288,0.172,0.000
7289,2.335,1.887
7291,1.108,1.789
7293,0.134,0.000
7294,2.322,1.859
7296,1.158,1.824
7298,2.415,2.105
7300,0.912,1.612
7302,0.207,0.000
7303,2.342,1.897
7305,1.148,1.817
7307,0.110,0.000
7308,2.338,1.889
7311,0.484,0.061
7312,1.292,0.610
7314,2.375,2.380
7316,0.401,1.041
7318,0.611,0.126
7319,2.420,2.124
7321,0.711,1.396
7323,0.301,0.007
7325,2.175,2.425
7327,0.214,0.754
7328,0.885,0.295
7330,2.433,2.265
7332,0.582,1.256
7334,0.442,0.045
7335,1.293,0.605
7338,0.056,0.479
7340,0.000,0.125
7341,2.076,1.460
7343,1.573,2.141
7345,0.010,0.076
7347,0.049,0.026
7349,0.045,0.033
7351,0.088,0.006
7353,2.274,1.758
7355,1.388,2.011
7357,0.065,0.028
7359,0.125,0.000
7360,2.256,1.736
7362,1.259,1.912
7364,0.083,0.008
7366,2.313,1.811
7368,1.309,1.951
7370,0.109,0.000
7371,2.287,1.797
7373,1.270,1.918
7375,0.076,0.009
7377,0.008,0.077
7379,0.000,0.228
7381,1.213,1.889
7383,0.049,0.021
7385,0.128,0.000
7386,2.245,1.718
7388,1.274,1.925
7390,0.098,0.000
7391,0.801,0.242
7394,0.237,0.810
7395,0.667,0.154
7397,2.416,2.112
7399,0.730,1.420
7401,0.385,0.022
7402,1.259,0.580
7404,2.349,2.390
7406,0.384,1.001
7408,2.307,2.415
7410,0.273,0.846
7411,0.817,0.248
7413,2.434,2.193
7415,0.663,1.348
7417,0.262,0.000
7418,2.398,2.027
7420,0.660,0.145
7422,2.383,2.001
7424,0.947,1.637
7426,0.136,0.000
7427,2.290,1.796
7429,1.177,1.839
7431,0.118,0.000
7432,2.303,1.823
7435,0.469,0.053
7436,1.259,0.573
7438,2.386,2.370
7440,0.429,1.062
7442,0.536,0.083
7443,1.542,0.839
7445,2.288,2.416
7447,1.581,0.867
7449,2.279,2.417
7451,0.189,0.725
7452,0.908,0.304
7454,2.428,2.297
7456,0.596,1.283
7458,0.383,0.022
7459,1.259,0.577
7462,0.057,0.474
7464,0.000,0.111
7465,2.104,1.500
7467,1.465,2.068
7469,0.039,0.036
7471,0.066,0.018
7473,0.052,0.028
7475,2.369,1.958
7477,1.216,1.886
7479,0.131,0.000
7480,2.282,1.776
7482,1.209,1.868
7484,0.091,0.001
7486,0.041,0.034
7488,0.036,0.032
7490,2.359,1.921
7492,1.230,1.892
7494,0.105,0.000
7495,2.302,1.814
7497,1.156,1.826
7499,0.172,0.000
7500,2.335,1.884
7503,0.557,0.094
7504,1.336,0.652
7506,2.366,2.374
7508,0.360,0.977
7509,0.657,0.150
7511,2.432,2.165
7513,0.729,1.414
7515,0.281,0.000
7517,0.454,1.129
7519,0.469,0.055
7520,1.331,0.637
7522,2.337,2.401
7524,0.249,0.812
7525,0.800,0.239
7527,2.434,2.199
7530,1.527,0.826
7533,0.000,0.270
7534,1.867,1.194
7536,1.901,2.331
7538,0.000,0.271
7539,1.935,1.281
7541,1.772,2.265
7543,0.000,0.220
7545,1.105,1.795
7547,0.099,0.000
7548,0.984,0.363
7550,2.434,2.255
7552,0.555,1.220
7554,0.410,0.036
7555,1.275,0.581
7557,2.380,2.370
7559,1.238,0.553
7561,2.377,2.378
7563,0.393,1.020
7565,0.559,0.103
7566,2.414,2.090
7568,0.840,1.530
7570,0.280,0.001
7572,2.226,2.420
